,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-11-01,2010-12-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-10-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-07-01,2014-08-01,2014-09-01
0,0.01554787915116762,0.11358192264087963,0.0587564932143434,-0.028390036120555795,0.09416349376101518,0.02512573014038394,-0.0032411752430847596,-0.006522338015819029,-0.05693930089486132,-0.2961589461670191,0.1845370683749823,0.13458960072165205,0.3088120124942213,0.06066618195577167,-0.008482007152885496,0.02835839834018028,-0.007064322287862357,-0.011678910804107545,0.0038113653917297707,0.008090330287282121,0.006896330667836903,0.0003909534299617601,-0.039951268817723706,0.017425239177079277,-0.05715378932726645,-0.00031033158655091597,0.027266744908591933,0.0591932727857567,-0.0032277602563999114,-0.025960606699429567,0.023100855464468495,0.08373500775837628,-0.06238304597552102,0.04595343978932376,0.00698865046824837,-0.02296936709624875,0.036443279882248714,-0.019018653046609213,0.061087441567885925,0.009027946139815501,-0.026787772565806334,0.00015045197038698888,-0.025720526736118687,0.028345446695818177,0.023445751032262763,0.1066303157470685,0.04959658102179487,0.03382760184737754,-0.023575777081368363,0.020497220656361392,-0.004026985157880747,-0.017889017594737266,0.02184844706016653,0.05188249885785945,0.013944455439953485,0.01868758218737243,-0.07130065697633015,-0.033523897300897776,0.023154749655698748,0.0014374387577842374,-0.005157867632232804,-0.02604528749135948,-0.03410213270035367
1,-0.08570784441384882,,0.026933380190994782,-0.10560986971314668,0.04821002956090714,0.025340945241171642,0.0007804822993286997,-0.016255887797554713,-0.034095610634947704,,0.13296001522038825,0.05352995197799393,,0.09055759715034206,-0.006263272845172363,0.07850433600070827,-0.10271034164215975,0.00602690647091686,-0.024583018990837147,-0.031454421971584434,0.02734528335644093,0.04273185587186501,0.019955321278184668,-0.02523074107138612,,-0.06459443232687789,0.008826325582198757,,-0.015848848975501525,-0.014470248067750102,0.044797286592090035,,-0.06752600752126736,0.021400530565283127,0.00991592446807621,-0.050484310116651,-0.01221077769015233,0.0538820058405749,0.030540147712575516,0.000756227568280643,-0.00775967518831977,0.007133667820429679,-0.006197496358113952,0.058698480554879584,0.03396177979039683,,,0.022255170545933067,-0.010639948650649086,0.05225992497494891,0.011010807225548758,-0.005796923787392272,0.062135304638570865,0.030466212069154786,0.053958603414754336,-0.027399823819944658,-0.06143920668684766,-0.007888113241357075,0.019280096068000407,-0.023867785063572455,-0.001784813823459963,-0.001627513041679407,-0.03398008631317673
2,-0.10999798242933778,,0.06512947538400393,,0.07332653064135197,0.11378623418696304,-0.01600644157710085,-0.06192038923690424,-0.09167318948671488,,0.24891158777209443,0.089475199369633,,0.12395171513013814,-0.022517487440861794,0.08394401543128449,,0.020974678489152687,-0.019715607554052772,-0.06333262189813205,0.014922080231937418,,0.12266672275070012,0.0157090359497718,,,0.020463662720263898,,0.008148682219297335,0.03410627988143844,0.07367063705907517,,-0.07032321419707399,0.031021443401323845,0.0051532915885110775,,-0.07872840428367978,0.08356602561504145,0.017959296706778094,-0.0076679679376479015,-0.06356688430704605,-0.02889900885587826,-0.001341850019011881,0.06241398787045149,0.026501716333590775,,,-0.013355694057605394,-0.0017193179864617297,,0.013970409839999254,0.002203104474090445,,0.049763613778507576,,-0.02392477169902474,-0.08945517627311972,-0.008291291983300031,0.04328253889641909,-0.03966946103484581,-0.003058385577078937,-0.012233454816946931,-0.04127134405515598
3,,,0.02516690887305728,,0.05260249681621243,,0.013516942501392126,,,,0.21153953530799052,0.2597227785219447,,0.12833199055669198,-0.017997431379819684,,,-0.004691549680388096,0.004265513375075303,,0.04099363662383659,,,0.007062716084602183,,,0.020695930091447545,,-0.018159652791904332,0.06070407613771511,,,-0.11171242881015142,0.022819228489032506,0.00489624488020346,,-0.029932366216820938,,-0.02359352661282421,-0.015897977577952638,-0.0468556678133778,-0.059589494373457175,-0.01751976621371698,0.08118819136837185,0.02845411342531845,,,-0.008695954122367677,-0.01401171862255933,,0.04372795769366927,0.007261279016064659,,0.002605831526785174,,-0.03537660334657966,,-0.029355830875558375,0.02664323076906383,-0.05232004161998294,-0.028921116825376902,0.0011942972420477815,-0.0599457994783279
4,,,0.05756510705550566,,0.07448862912430876,,-0.02462795536546558,,,,0.05889877201089355,,,0.23335073530605843,-0.0345001620497396,,,0.011686446938171002,0.011760473788069659,,0.002521464496646253,,,0.059319065126042236,,,-0.019957405772856207,,-0.014194695173665547,,,,,0.010771847625663966,0.028364145774794514,,-0.00017412836655283925,,0.02869302825541209,-0.0871938873723237,-0.03602007628112158,,0.014721665208393908,,0.03549299483889179,,,-0.030834120263084186,0.03552005533872683,,,0.010982237523847083,,-0.021232532382322145,,,,-0.05078100046537681,0.03113843482804235,,-0.017939490962465943,0.02278309690541791,-0.08149155247785922
5,,,0.031318457342350836,,0.059052128809971904,,0.011267636738945264,,,,0.2108391240087062,,,,-0.03766185936554889,,,-0.011726361175525835,0.022924741758373335,,0.031847632019504246,,,0.043911386195846,,,-0.017159443855026213,,-0.03415276276843747,,,,,-0.00660220878397344,0.037177526290579355,,-0.011517369300419134,,0.037786303158933165,,-0.05552998265945508,,0.020402600759937828,,0.04907956061821794,,,-0.04518325191862416,0.04221626194777474,,,-0.031010777639892684,,-0.021749254074108215,,,,,-0.012406210405643048,,-0.03205022332813279,-0.06270638036128684,
6,,,0.11971230688265688,,0.08375986021968962,,-0.007208744132227718,,,,0.17654221253879498,,,,-0.11442158196148844,,,-0.03214114174749483,0.025839754812007953,,0.020459390439144354,,,0.06962533819892913,,,-0.024036399073358528,,,,,,,0.01175979530396587,,,-0.03226746188744789,,0.041564524624853494,,-0.04276131272237671,,0.03176050695350763,,,,,-0.030398930893103637,,,,-0.004678512747578356,,0.005256853691609109,,,,,-0.0178314033064364,,-0.008278900763754926,,
7,,,,,0.08057923651415777,,-0.024569640124967096,,,,0.03251362453305884,,,,,,,-0.03221100195487292,0.018689280217347948,,0.00926667723844643,,,0.08437562732691939,,,-0.02692868580268515,,,,,,,-0.015947615305191398,,,-0.11860951352316595,,0.03726183346271483,,-0.023564695323195606,,0.023897830703925482,,,,,-0.03139611868699799,,,,-0.05178449569311949,,-0.019601815028607472,,,,,0.06756687819678309,,0.0020942066205815735,,
8,,,,,0.09987200357693449,,-0.0745820685352796,,,,-0.05548872206429967,,,,,,,0.009750776735629962,0.037300595938267955,,-0.019085954260562588,,,,,,0.003139355581061487,,,,,,,3.6757788467456365e-05,,,,,0.030629177462050627,,-0.031187789249715436,,0.05381912963290736,,,,,-0.03819274548374674,,,,,,-0.06385988446485058,,,,,,,0.02136251172244963,,
9,,,,,0.10749958115542868,,-0.040570030469770035,,,,-0.011905787885403418,,,,,,,0.01255725551803133,0.0514758289137367,,0.006909170415807964,,,,,,0.04191316061363004,,,,,,,0.011534566269952862,,,,,0.04209278646979686,,-0.01690479008041379,,0.08759155380700023,,,,,-0.049580005545890815,,,,,,-0.06634626149647316,,,,,,,0.02339398866677822,,
10,,,,,0.11663510329117455,,-0.0066137245130180045,,,,-0.11470262351830018,,,,,,,0.006809484204644001,,,-0.015421960096205112,,,,,,0.04950388501552405,,,,,,,-0.006913981341307718,,,,,0.05320045808871798,,-0.01538728850809834,,0.0723911492733742,,,,,-0.033212827833771774,,,,,,-0.011360116791115704,,,,,,,0.005766903904308673,,
11,,,,,0.13041428221756846,,0.015824762092720546,,,,-0.23415774192679173,,,,,,,0.021993053943840213,,,0.0048453584146508355,,,,,,0.06162446588633008,,,,,,,0.029068566560365605,,,,,0.06711779568159093,,-0.03186026863433189,,0.11219168256483969,,,,,-0.012485619354207333,,,,,,0.015107952068976083,,,,,,,-0.0002863018330900857,,
12,,,,,0.1255555094075813,,0.016321839855483633,,,,-0.19278812587141525,,,,,,,0.020953420406002454,,,0.022353725905757127,,,,,,0.0519844645443277,,,,,,,-0.005156044554631478,,,,,0.05913196901647533,,-0.01312291787653952,,0.07198482259520045,,,,,-0.01373788657510433,,,,,,-0.0326759418346354,,,,,,,0.013624633412736564,,
13,,,,,0.1079836253235007,,-0.0017495526540118878,,,,-0.3930473525079532,,,,,,,0.04194192121878593,,,-0.0025019809628190615,,,,,,0.06427163194217589,,,,,,,0.009818208797675254,,,,,0.04348279557357326,,-0.016879887215041522,,0.09781612800852146,,,,,0.014980934751841701,,,,,,-0.06072379386719051,,,,,,,0.020783912514360736,,
14,,,,,0.17133201678592647,,-0.049966837692494215,,,,,,,,,,,0.02638449647074048,,,-0.024359048881672507,,,,,,0.039633708016705294,,,,,,,0.010344771031500999,,,,,0.05826693904254254,,-0.016196637405594405,,0.10011889695315235,,,,,-0.003504451826586541,,,,,,-0.13660589406693147,,,,,,,0.00925453221572381,,
15,,,,,,,-0.010817674432560098,,,,,,,,,,,0.05118492926025242,,,-0.04422819052152116,,,,,,0.027828318156602583,,,,,,,0.02668564062000356,,,,,0.054725923038606794,,,,0.05443960206911469,,,,,0.001190769170975603,,,,,,,,,,,,,0.009874051376150383,,
16,,,,,,,-0.03250184434682679,,,,,,,,,,,0.0477078426061226,,,,,,,,,0.0314320811221116,,,,,,,0.019564310105398608,,,,,,,,,0.0594480705239917,,,,,-0.0003617262600932314,,,,,,,,,,,,,0.03531120371987573,,
17,,,,,,,-0.05707511992190595,,,,,,,,,,,0.05721809693072277,,,,,,,,,0.05312344357965815,,,,,,,-0.015569188805943934,,,,,,,,,0.05775751985360289,,,,,-0.012412381857477506,,,,,,,,,,,,,0.045095011207029856,,
18,,,,,,,-0.09572958883470006,,,,,,,,,,,0.00957856632399312,,,,,,,,,0.026246369797481295,,,,,,,-0.021398032655092658,,,,,,,,,0.064844959651424,,,,,0.012173458264617132,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,-0.001813424148865872,,,,,,,,,,,,,,,,0.0021466737741826503,,,,,,,,,0.07108635677102093,,,,,0.014710129280044448,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,-0.01154116752519374,,,,,,,,,,,,,,,,-0.00878874701937371,,,,,,,,,,,,,,-0.02187670795296026,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,0.04030351624738526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
